Año,Mes,País destino,Codigo Iso 3166,Femenino,Masculino,Indefinido,Total,Latitud - Longitud
2019,Octubre,China,156,0,4,,4,"(4.815061,-75.736532)"
2019,Octubre,China,156,35,82,,117,"(6.171601,-75.427454)"
2019,Octubre,Chipre,196,1,0,,1,"(3.541112,-76.384584)"
2019,Octubre,Chipre,196,4,1,,5,"(4.697144,-74.140516)"
2019,Octubre,Chipre,196,1,0,,1,"(6.171601,-75.427454)"
2019,Octubre,Dinamarca,208,2,0,,2,"(10.445761,-75.516429)"
2019,Octubre,Dinamarca,208,1,0,,1,"(10.886611,-74.776708)"
2019,Octubre,Dinamarca,208,2,4,,6,"(3.541112,-76.384584)"
2019,Octubre,Dinamarca,208,25,23,,48,"(4.697144,-74.140516)"
2019,Octubre,Dinamarca,208,1,2,,3,"(6.171601,-75.427454)"
2019,Octubre,Dominica,212,0,2,,2,"(3.541112,-76.384584)"
2019,Octubre,Ecuador,218,436,694,,1130,"(0.25129,-76.875963)"
2019,Octubre,Ecuador,218,18,33,,51,"(0.812436,-77.847006)"
2019,Octubre,Ecuador,218,3421,4504,,7925,"(0.814836,-77.662532)"
2019,Octubre,Ecuador,218,85,117,,202,"(1.813928,-78.763924)"
2019,Octubre,Ecuador,218,2,2,,4,"(10.445761,-75.516429)"
2019,Octubre,Ecuador,218,2,2,,4,"(10.886611,-74.776708)"
2019,Octubre,Ecuador,218,323,409,,732,"(3.541112,-76.384584)"
2019,Octubre,Ecuador,218,2757,3916,,6673,"(4.697144,-74.140516)"
2019,Octubre,Ecuador,218,6,4,,10,"(4.815061,-75.736532)"
2019,Octubre,Ecuador,218,33,61,,94,"(6.171601,-75.427454)"
2019,Octubre,Ecuador,218,2,4,,6,"(7.128456,-73.183637)"
2019,Octubre,Egipto,818,1,0,,1,"(10.886611,-74.776708)"
2019,Octubre,Egipto,818,3,2,,5,"(3.541112,-76.384584)"
2019,Octubre,Egipto,818,63,37,,100,"(4.697144,-74.140516)"
2019,Octubre,Egipto,818,6,7,,13,"(6.171601,-75.427454)"
2019,Octubre,El Salvador,222,0,1,,1,"(10.445761,-75.516429)"
2019,Octubre,El Salvador,222,1,6,,7,"(10.886611,-74.776708)"
2019,Octubre,El Salvador,222,3,8,,11,"(3.541112,-76.384584)"
2019,Octubre,El Salvador,222,1162,1423,,2585,"(4.697144,-74.140516)"
2019,Octubre,El Salvador,222,3,2,,5,"(4.815061,-75.736532)"
2019,Octubre,El Salvador,222,9,16,,25,"(6.171601,-75.427454)"
2019,Octubre,Emiratos Árabes,784,1,2,,3,"(10.445761,-75.516429)"
2019,Octubre,Emiratos Árabes,784,3,7,,10,"(3.541112,-76.384584)"
2019,Octubre,Emiratos Árabes,784,118,146,,264,"(4.697144,-74.140516)"
2019,Octubre,Emiratos Árabes,784,18,14,,32,"(6.171601,-75.427454)"
2019,Octubre,Eritrea,232,2,0,,2,"(4.697144,-74.140516)"
2019,Octubre,Eslovaquia,703,1,0,,1,"(4.697144,-74.140516)"
2019,Octubre,Eslovaquia,703,0,1,,1,"(6.171601,-75.427454)"
2019,Octubre,Eslovenia,705,1,2,,3,"(4.697144,-74.140516)"
2019,Octubre,Estados Unidos de América,840,3355,2794,,6149,"(10.445761,-75.516429)"
2019,Octubre,Estados Unidos de América,840,2899,2231,,5130,"(10.886611,-74.776708)"
2019,Octubre,Estados Unidos de América,840,6,3,,9,"(11.117806,-74.232622)"
2019,Octubre,Estados Unidos de América,840,46,62,,108,"(12.586067,-81.702563)"
2019,Octubre,Estados Unidos de América,840,6498,4824,,11322,"(3.541112,-76.384584)"
2019,Octubre,Estados Unidos de América,840,984,752,,1736,"(4.452882,-75.766298)"
2019,Octubre,Estados Unidos de América,840,33548,29688,,63236,"(4.697144,-74.140516)"
2019,Octubre,Estados Unidos de América,840,1289,888,,2177,"(4.815061,-75.736532)"
2019,Octubre,Estados Unidos de América,840,3,2,,5,"(6.17134,-75.427194)"
2019,Octubre,Estados Unidos de América,840,10591,8381,,18972,"(6.171601,-75.427454)"
2019,Octubre,Estados Unidos de América,840,206,148,,354,"(7.128456,-73.183637)"
2019,Octubre,Estados Unidos de América,840,0,3,,3,"(7.927209,-72.507910)"
2019,Octubre,Estonia,233,0,2,,2,"(4.697144,-74.140516)"
2019,Octubre,Etiopia,231,0,1,,1,"(3.541112,-76.384584)"
2019,Octubre,Etiopia,231,2,3,,5,"(4.697144,-74.140516)"
2019,Octubre,Etiopia,231,1,0,,1,"(6.171601,-75.427454)"
2019,Octubre,Filipinas,608,0,1,,1,"(10.445761,-75.516429)"
2019,Octubre,Filipinas,608,6,3,,9,"(4.697144,-74.140516)"
2019,Octubre,Filipinas,608,0,1,,1,"(4.815061,-75.736532)"
2019,Octubre,Filipinas,608,2,2,,4,"(6.171601,-75.427454)"
2019,Octubre,Finlandia,246,1,2,,3,"(3.541112,-76.384584)"
2019,Octubre,Finlandia,246,11,8,,19,"(4.697144,-74.140516)"
2019,Octubre,Francia,250,21,14,,35,"(10.445761,-75.516429)"
2019,Octubre,Francia,250,5,2,,7,"(10.886611,-74.776708)"
2019,Octubre,Francia,250,96,80,,176,"(3.541112,-76.384584)"
2019,Octubre,Francia,250,2081,1783,,3864,"(4.697144,-74.140516)"
2019,Octubre,Francia,250,7,10,,17,"(4.815061,-75.736532)"
2019,Octubre,Francia,250,157,92,,249,"(6.171601,-75.427454)"
2019,Octubre,Francia,250,1,1,,2,"(7.128456,-73.183637)"
2019,Octubre,Georgia,268,0,1,,1,"(4.697144,-74.140516)"
2019,Octubre,Ghana,288,1,0,,1,"(4.697144,-74.140516)"
2019,Octubre,Granada,308,1,0,,1,"(4.697144,-74.140516)"
2019,Octubre,Grecia,300,0,5,,5,"(10.886611,-74.776708)"
2019,Octubre,Grecia,300,30,25,,55,"(4.697144,-74.140516)"
2019,Octubre,Grecia,300,6,5,,11,"(6.171601,-75.427454)"
2019,Octubre,Groenlandia,304,0,1,,1,"(4.697144,-74.140516)"
2019,Octubre,Guatemala,320,0,11,,11,"(10.408582,-75.538003)"
2019,Octubre,Guatemala,320,1,2,,3,"(10.445761,-75.516429)"
2019,Octubre,Guatemala,320,7,12,,19,"(10.886611,-74.776708)"
2019,Octubre,Guatemala,320,0,10,,10,"(12.586067,-81.702563)"
2019,Octubre,Guatemala,320,36,38,,74,"(3.541112,-76.384584)"
2019,Octubre,Guatemala,320,668,854,,1522,"(4.697144,-74.140516)"
2019,Octubre,Guatemala,320,18,17,,35,"(4.815061,-75.736532)"
2019,Octubre,Guatemala,320,86,83,,169,"(6.171601,-75.427454)"
2019,Octubre,Guatemala,320,4,4,,8,"(7.128456,-73.183637)"
2019,Octubre,Guatemala,320,0,2,,2,"(9.402978,-75.681599)"
2019,Octubre,Guyana,328,0,7,,7,"(10.408582,-75.538003)"
2019,Octubre,Guyana,328,0,1,,1,"(10.445761,-75.516429)"
2019,Octubre,Guyana,328,2,3,,5,"(10.886611,-74.776708)"
2019,Octubre,Guyana,328,0,1,,1,"(3.541112,-76.384584)"
2019,Octubre,Guyana,328,3,4,,7,"(4.697144,-74.140516)"
2019,Octubre,Guyana,328,0,2,,2,"(4.815061,-75.736532)"
2019,Octubre,Guyana,328,1,3,,4,"(6.171601,-75.427454)"
2019,Octubre,Guyana,328,0,1,,1,"(7.128456,-73.183637)"
2019,Octubre,Guinea Ecuatorial,226,1,0,,1,"(4.697144,-74.140516)"
2019,Octubre,Guadalupe/Territorio Francés,312,1,3,,4,"(3.541112,-76.384584)"
2019,Octubre,Guadalupe/Territorio Francés,312,0,5,,5,"(4.697144,-74.140516)"
2019,Octubre,Guayana Francesa/Departamento de Ultramar Francés,254,0,1,,1,"(4.697144,-74.140516)"
2019,Octubre,Haití,332,2,3,,5,"(4.697144,-74.140516)"
2019,Octubre,Honduras,340,0,31,,31,"(10.408582,-75.538003)"
2019,Octubre,Honduras,340,4,10,,14,"(10.445761,-75.516429)"
2019,Octubre,Honduras,340,7,4,,11,"(10.886611,-74.776708)"
2019,Octubre,Honduras,340,13,25,,38,"(3.541112,-76.384584)"
2019,Octubre,Honduras,340,111,169,,280,"(4.697144,-74.140516)"
2019,Octubre,Honduras,340,6,9,,15,"(4.815061,-75.736532)"
2019,Octubre,Honduras,340,17,36,,53,"(6.171601,-75.427454)"
2019,Octubre,Honduras,340,1,2,,3,"(7.128456,-73.183637)"
2019,Octubre,Hong Kong,344,17,33,,50,"(4.697144,-74.140516)"
2019,Octubre,Hong Kong,344,4,0,,4,"(6.171601,-75.427454)"
2019,Octubre,Hungría,348,0,1,,1,"(3.541112,-76.384584)"
2019,Octubre,Hungría,348,12,8,,20,"(4.697144,-74.140516)"
2019,Octubre,Hungría,348,0,1,,1,"(6.171601,-75.427454)"
2019,Octubre,India,356,1,0,,1,"(10.445761,-75.516429)"
2019,Octubre,India,356,1,0,,1,"(10.886611,-74.776708)"
2019,Octubre,India,356,2,1,,3,"(3.541112,-76.384584)"
2019,Octubre,India,356,61,27,,88,"(4.697144,-74.140516)"
2019,Octubre,India,356,9,14,,23,"(6.171601,-75.427454)"
2019,Octubre,Indonesia,360,1,0,,1,"(10.445761,-75.516429)"
2019,Octubre,Indonesia,360,3,2,,5,"(3.541112,-76.384584)"
2019,Octubre,Indonesia,360,4,7,,11,"(4.697144,-74.140516)"
2019,Octubre,Indonesia,360,4,0,,4,"(6.171601,-75.427454)"
2019,Octubre,Iraq,368,0,5,,5,"(10.408582,-75.538003)"
2019,Octubre,Iraq,368,0,6,,6,"(4.697144,-74.140516)"
2019,Octubre,Iraq,368,0,1,,1,"(6.171601,-75.427454)"
2019,Octubre,Irán,364,2,1,,3,"(3.541112,-76.384584)"
2019,Octubre,Irán,364,2,0,,2,"(4.697144,-74.140516)"
2019,Octubre,República de Irlanda,372,1,0,,1,"(10.445761,-75.516429)"
2019,Octubre,República de Irlanda,372,16,8,,24,"(4.697144,-74.140516)"
2019,Octubre,República de Irlanda,372,3,1,,4,"(6.171601,-75.427454)"
2019,Octubre,Islandia,352,5,2,,7,"(4.697144,-74.140516)"
2019,Octubre,Islandia,352,2,0,,2,"(6.171601,-75.427454)"
2019,Octubre,Israel,376,1,0,,1,"(10.445761,-75.516429)"
2019,Octubre,Israel,376,3,1,,4,"(10.886611,-74.776708)"
2019,Octubre,Israel,376,14,4,,18,"(3.541112,-76.384584)"
2019,Octubre,Israel,376,220,162,,382,"(4.697144,-74.140516)"
2019,Octubre,Israel,376,1,1,,2,"(4.815061,-75.736532)"
2019,Octubre,Israel,376,22,9,,31,"(6.171601,-75.427454)"
2019,Octubre,Italia,380,11,8,,19,"(10.445761,-75.516429)"
2019,Octubre,Italia,380,18,8,,26,"(10.886611,-74.776708)"
2019,Octubre,Italia,380,1,0,,1,"(12.586067,-81.702563)"
2019,Octubre,Italia,380,86,47,,133,"(3.541112,-76.384584)"
2019,Octubre,Italia,380,627,458,,1085,"(4.697144,-74.140516)"
2019,Octubre,Italia,380,3,4,,7,"(4.815061,-75.736532)"
2019,Octubre,Italia,380,142,104,,246,"(6.171601,-75.427454)"
2019,Octubre,Jamaica,388,0,1,,1,"(10.445761,-75.516429)"
2019,Octubre,Jamaica,388,1,2,,3,"(10.886611,-74.776708)"
2019,Octubre,Jamaica,388,1,0,,1,"(12.586067,-81.702563)"
2019,Octubre,Jamaica,388,15,14,,29,"(3.541112,-76.384584)"
2019,Octubre,Jamaica,388,33,46,,79,"(4.697144,-74.140516)"
2019,Octubre,Jamaica,388,8,5,,13,"(4.815061,-75.736532)"
2019,Octubre,Jamaica,388,27,26,,53,"(6.171601,-75.427454)"
2019,Octubre,Japón,392,1,0,,1,"(10.445761,-75.516429)"
2019,Octubre,Japón,392,2,3,,5,"(3.541112,-76.384584)"
2019,Octubre,Japón,392,110,123,,233,"(4.697144,-74.140516)"
2019,Octubre,Japón,392,1,0,,1,"(4.815061,-75.736532)"
2019,Octubre,Japón,392,28,23,,51,"(6.171601,-75.427454)"
2019,Octubre,Jordania,400,1,0,,1,"(3.541112,-76.384584)"
2019,Octubre,Jordania,400,1,3,,4,"(4.697144,-74.140516)"
2019,Octubre,Jordania,400,1,0,,1,"(6.171601,-75.427454)"
2019,Octubre,Kazajistán,398,1,4,,5,"(4.697144,-74.140516)"
2019,Octubre,Kenia,404,1,1,,2,"(3.541112,-76.384584)"
2019,Octubre,Kenia,404,2,2,,4,"(4.697144,-74.140516)"
2019,Octubre,Kuwait,414,1,0,,1,"(3.541112,-76.384584)"
2019,Octubre,Kuwait,414,1,1,,2,"(4.697144,-74.140516)"
2019,Octubre,República Democrática Popular  Lao,418,1,1,,2,"(4.697144,-74.140516)"
2019,Octubre,Letonia,428,0,1,,1,"(4.697144,-74.140516)"
2019,Octubre,Lituania,440,0,2,,2,"(4.697144,-74.140516)"
2019,Octubre,Líbano,422,9,7,,16,"(4.697144,-74.140516)"
2019,Octubre,Líbano,422,0,3,,3,"(6.171601,-75.427454)"
2019,Octubre,Liberia,430,1,1,,2,"(4.697144,-74.140516)"
2019,Octubre,Liberia,430,0,1,,1,"(6.171601,-75.427454)"
2019,Octubre,Luxemburgo,442,1,0,,1,"(3.541112,-76.384584)"
2019,Octubre,Luxemburgo,442,13,7,,20,"(4.697144,-74.140516)"
2019,Octubre,Luxemburgo,442,1,1,,2,"(6.171601,-75.427454)"
2019,Octubre,Macao,446,0,2,,2,"(4.697144,-74.140516)"
2019,Octubre,Macao,446,1,0,,1,"(6.171601,-75.427454)"
2019,Octubre,Malasia,458,0,1,,1,"(10.445761,-75.516429)"
2019,Octubre,Malasia,458,3,3,,6,"(4.697144,-74.140516)"
2019,Octubre,Malasia,458,1,0,,1,"(6.171601,-75.427454)"
2019,Octubre,Malta,470,1,1,,2,"(10.445761,-75.516429)"
2019,Octubre,Malta,470,1,0,,1,"(3.541112,-76.384584)"
2019,Octubre,Malta,470,32,25,,57,"(4.697144,-74.140516)"
2019,Octubre,Malta,470,2,2,,4,"(6.171601,-75.427454)"
2019,Octubre,Marruecos,504,4,2,,6,"(3.541112,-76.384584)"
2019,Octubre,Marruecos,504,8,6,,14,"(4.697144,-74.140516)"
2019,Octubre,Marruecos,504,5,5,,10,"(6.171601,-75.427454)"
2019,Octubre,Mauritania,478,0,2,,2,"(4.697144,-74.140516)"
2019,Octubre,Martinica/Departamento de Ultramar Francés,474,0,1,,1,"(4.697144,-74.140516)"
2019,Octubre,México,484,0,1,,1,"(10.408582,-75.538003)"
2019,Octubre,México,484,81,48,,129,"(10.445761,-75.516429)"
2019,Octubre,México,484,151,131,,282,"(10.886611,-74.776708)"
2019,Octubre,México,484,19,10,,29,"(12.586067,-81.702563)"
2019,Octubre,México,484,610,446,,1056,"(3.541112,-76.384584)"
2019,Octubre,México,484,19055,16838,,35894,"(4.697144,-74.140516)"
2019,Octubre,México,484,261,199,,460,"(4.815061,-75.736532)"
2019,Octubre,México,484,5964,4649,,10613,"(6.171601,-75.427454)"
2019,Octubre,México,484,138,92,,230,"(7.128456,-73.183637)"
2019,Octubre,Mónaco,492,2,0,,2,"(4.697144,-74.140516)"
2019,Octubre,Mongolia,496,1,3,,4,"(4.697144,-74.140516)"
2019,Octubre,Montenegro,499,1,0,,1,"(6.171601,-75.427454)"
2019,Octubre,Mozambique,508,0,1,,1,"(4.697144,-74.140516)"
2019,Octubre,Nepal,524,1,2,,3,"(4.697144,-74.140516)"
2019,Octubre,Nepal,524,1,0,,1,"(6.171601,-75.427454)"
2019,Octubre,Nicaragua,558,0,1,,1,"(10.445761,-75.516429)"
2019,Octubre,Nicaragua,558,1,3,,4,"(10.886611,-74.776708)"
2019,Octubre,Nicaragua,558,2,0,,2,"(12.586067,-81.702563)"
2019,Octubre,Nicaragua,558,11,20,,31,"(3.541112,-76.384584)"
2019,Octubre,Nicaragua,558,22,44,,66,"(4.697144,-74.140516)"
2019,Octubre,Nicaragua,558,2,8,,10,"(4.815061,-75.736532)"
2019,Octubre,Nicaragua,558,10,47,,57,"(6.171601,-75.427454)"
2019,Octubre,Nicaragua,558,0,2,,2,"(7.128456,-73.183637)"
2019,Octubre,Nigeria,566,0,1,,1,"(10.886611,-74.776708)"
2019,Octubre,Nigeria,566,0,2,,2,"(4.697144,-74.140516)"
2019,Octubre,Noruega,578,3,2,,5,"(10.445761,-75.516429)"
2019,Octubre,Noruega,578,1,2,,3,"(3.541112,-76.384584)"
2019,Octubre,Noruega,578,22,9,,31,"(4.697144,-74.140516)"
2019,Octubre,Noruega,578,2,0,,2,"(6.171601,-75.427454)"
2019,Octubre,Nueva Caledonia/Territorio francés,540,0,1,,1,"(4.697144,-74.140516)"
2019,Octubre,Nueva Zelanda,554,0,1,,1,"(10.886611,-74.776708)"
2019,Octubre,Nueva Zelanda,554,42,44,,86,"(4.697144,-74.140516)"
2019,Octubre,Omán,512,7,6,,13,"(4.697144,-74.140516)"
2019,Octubre,Omán,512,0,2,,2,"(6.171601,-75.427454)"
2019,Octubre,Pakistán,586,0,1,,1,"(10.886611,-74.776708)"
2019,Octubre,Panamá,591,120,145,,265,"(10.408582,-75.538003)"
2019,Octubre,Panamá,591,1304,1215,,2519,"(10.445761,-75.516429)"
2019,Octubre,Panamá,591,817,748,,1565,"(10.886611,-74.776708)"
2019,Octubre,Panamá,591,0,10,,10,"(10.971302,-74.765397)"
2019,Octubre,Panamá,591,0,2,,2,"(12.165168,-71.983761)"
2019,Octubre,Panamá,591,2,22,,24,"(12.5744111,-81.703935)"
2019,Octubre,Panamá,591,65,83,,148,"(12.586067,-81.702563)"
2019,Octubre,Panamá,591,2467,2052,,4519,"(3.541112,-76.384584)"
2019,Octubre,Panamá,591,7648,8330,,15978,"(4.697144,-74.140516)"
2019,Octubre,Panamá,591,311,222,,533,"(4.815061,-75.736532)"
2019,Octubre,Panamá,591,2565,2357,,4922,"(6.171601,-75.427454)"
2019,Octubre,Panamá,591,4,4,,8,"(6.228046,-77.404104)"
2019,Octubre,Panamá,591,19,36,,55,"(7.102626,-77.762647)"
2019,Octubre,Panamá,591,162,130,,292,"(7.128456,-73.183637)"
2019,Octubre,Panamá,591,0,7,,7,"(8.066966,-76.735404)"
2019,Octubre,Panamá,591,29,60,,89,"(8.635765,-77.346578)"
2019,Octubre,Paraguay,600,0,3,,3,"(10.445761,-75.516429)"
2019,Octubre,Paraguay,600,10,18,,28,"(10.886611,-74.776708)"
2019,Octubre,Paraguay,600,1,0,,1,"(12.586067,-81.702563)"
2019,Octubre,Paraguay,600,11,19,,30,"(3.541112,-76.384584)"
2019,Octubre,Paraguay,600,105,171,,276,"(4.697144,-74.140516)"
2019,Octubre,Paraguay,600,5,7,,12,"(4.815061,-75.736532)"
2019,Octubre,Paraguay,600,44,35,,79,"(6.171601,-75.427454)"
2019,Octubre,Perú,604,30,17,,47,"(-0.193180,-74.784874)"
2019,Octubre,Perú,604,1,0,,1,"(-4.197703,-69.941278)"
2019,Octubre,Perú,604,122,165,,287,"(-4.223468,-69.945098)"
2019,Octubre,Perú,604,1,4,,5,"(0.25129,-76.875963)"
2019,Octubre,Perú,604,55,63,,118,"(0.814836,-77.662532)"
2019,Octubre,Perú,604,2,2,,4,"(1.813928,-78.763924)"
2019,Octubre,Perú,604,127,133,,260,"(10.445761,-75.516429)"
2019,Octubre,Perú,604,16,15,,31,"(10.886611,-74.776708)"
2019,Octubre,Perú,604,0,1,,1,"(12.586067,-81.702563)"
2019,Octubre,Perú,604,338,370,,708,"(3.541112,-76.384584)"
2019,Octubre,Perú,604,6144,6539,,12683,"(4.697144,-74.140516)"
2019,Octubre,Perú,604,14,5,,19,"(4.815061,-75.736532)"
2019,Octubre,Perú,604,951,941,,1892,"(6.171601,-75.427454)"
2019,Octubre,Perú,604,6,4,,10,"(7.128456,-73.183637)"
2019,Octubre,Palestina,99999,2,0,,2,"(4.697144,-74.140516)"
2019,Octubre,Polonia,616,0,1,,1,"(10.445761,-75.516429)"
2019,Octubre,Polonia,616,1,0,,1,"(3.541112,-76.384584)"
2019,Octubre,Polonia,616,8,16,,24,"(4.697144,-74.140516)"
2019,Octubre,Polonia,616,3,4,,7,"(6.171601,-75.427454)"
2019,Octubre,Portugal,620,1,1,,2,"(10.886611,-74.776708)"
2019,Octubre,Portugal,620,4,9,,13,"(3.541112,-76.384584)"
2019,Octubre,Portugal,620,322,267,,589,"(4.697144,-74.140516)"
2019,Octubre,Portugal,620,28,13,,41,"(6.171601,-75.427454)"
2019,Octubre,Portugal,620,1,0,,1,"(7.128456,-73.183637)"
2019,Octubre,Puerto Rico/Territorio de Estados Unidos,630,8,3,,11,"(10.445761,-75.516429)"
2019,Octubre,Puerto Rico/Territorio de Estados Unidos,630,5,3,,8,"(10.886611,-74.776708)"
2019,Octubre,Puerto Rico/Territorio de Estados Unidos,630,1,0,,1,"(11.117806,-74.232622)"
2019,Octubre,Puerto Rico/Territorio de Estados Unidos,630,0,1,,1,"(12.586067,-81.702563)"
2019,Octubre,Puerto Rico/Territorio de Estados Unidos,630,24,18,,42,"(3.541112,-76.384584)"
2019,Octubre,Puerto Rico/Territorio de Estados Unidos,630,432,440,,872,"(4.697144,-74.140516)"
2019,Octubre,Puerto Rico/Territorio de Estados Unidos,630,4,1,,5,"(4.815061,-75.736532)"
2019,Octubre,Puerto Rico/Territorio de Estados Unidos,630,25,27,,52,"(6.171601,-75.427454)"
2019,Octubre,Puerto Rico/Territorio de Estados Unidos,630,2,1,,3,"(7.128456,-73.183637)"
2019,Octubre,Qatar,634,0,1,,1,"(3.541112,-76.384584)"
2019,Octubre,Qatar,634,7,13,,20,"(4.697144,-74.140516)"
2019,Octubre,Qatar,634,2,4,,6,"(6.171601,-75.427454)"
2019,Octubre,Reino Unido de Gran Bretaña e Irlanda del Norte,826,1,0,,1,"(10.445761,-75.516429)"
2019,Octubre,Reino Unido de Gran Bretaña e Irlanda del Norte,826,2,0,,2,"(10.886611,-74.776708)"
2019,Octubre,Reino Unido de Gran Bretaña e Irlanda del Norte,826,23,19,,42,"(3.541112,-76.384584)"
2019,Octubre,Reino Unido de Gran Bretaña e Irlanda del Norte,826,1585,1268,,2853,"(4.697144,-74.140516)"
2019,Octubre,Reino Unido de Gran Bretaña e Irlanda del Norte,826,1,1,,2,"(4.815061,-75.736532)"
2019,Octubre,Reino Unido de Gran Bretaña e Irlanda del Norte,826,19,15,,34,"(6.171601,-75.427454)"
2019,Octubre,Federación de Rusia,643,1,1,,2,"(3.541112,-76.384584)"
2019,Octubre,Federación de Rusia,643,46,66,,112,"(4.697144,-74.140516)"
2019,Octubre,Federación de Rusia,643,2,1,,3,"(4.815061,-75.736532)"
2019,Octubre,Federación de Rusia,643,5,0,,5,"(6.171601,-75.427454)"
2019,Octubre,República Dominicana,214,2,3,,5,"(10.408582,-75.538003)"
2019,Octubre,República Dominicana,214,21,21,,42,"(10.445761,-75.516429)"
2019,Octubre,República Dominicana,214,48,69,,117,"(10.886611,-74.776708)"
2019,Octubre,República Dominicana,214,6,298,,304,"(10.971302,-74.765397)"
2019,Octubre,República Dominicana,214,5,1,,6,"(11.117806,-74.232622)"
2019,Octubre,República Dominicana,214,135,88,,223,"(3.541112,-76.384584)"
2019,Octubre,República Dominicana,214,4278,3719,,7997,"(4.697144,-74.140516)"
2019,Octubre,República Dominicana,214,71,49,,120,"(4.815061,-75.736532)"
2019,Octubre,República Dominicana,214,361,302,,663,"(6.171601,-75.427454)"
2019,Octubre,República Dominicana,214,44,29,,73,"(7.128456,-73.183637)"
2019,Octubre,Reunión,638,1,0,,1,"(4.697144,-74.140516)"
2019,Octubre,República Democrática Popular de Corea,408,1,2,,3,"(4.697144,-74.140516)"
2019,Octubre,Rumania,642,7,7,,14,"(4.697144,-74.140516)"
2019,Octubre,Sahara Occidental/Desierto Sahara,732,0,1,,1,"(10.886611,-74.776708)"
2019,Octubre,Sahara Occidental/Desierto Sahara,732,1,0,,1,"(4.697144,-74.140516)"
2019,Octubre,San Pedro y Miquelón/territorio de Ultramar de La Unión Europea,666,0,1,,1,"(7.927209,-72.507910)"
2019,Octubre,San Marino,674,0,3,,3,"(7.927209,-72.507910)"
2019,Octubre,San  Vicente y las Granadinas,670,1,0,,1,"(4.697144,-74.140516)"
2019,Octubre,Senegal,686,3,0,,3,"(4.697144,-74.140516)"
2019,Octubre,Serbia,688,1,2,,3,"(4.697144,-74.140516)"
2019,Octubre,Serbia,688,0,1,,1,"(6.171601,-75.427454)"
2019,Octubre,Sierra Leona,694,1,0,,1,"(4.697144,-74.140516)"
2019,Octubre,Singapur,702,1,1,,2,"(10.445761,-75.516429)"
2019,Octubre,Singapur,702,1,2,,3,"(10.886611,-74.776708)"
2019,Octubre,Singapur,702,0,1,,1,"(3.541112,-76.384584)"
2019,Octubre,Singapur,702,24,21,,45,"(4.697144,-74.140516)"
2019,Octubre,Singapur,702,3,5,,8,"(6.171601,-75.427454)"
2019,Octubre,República Árabe Siria,760,1,0,,1,"(4.697144,-74.140516)"
2019,Octubre,Sri Lanka,144,1,0,,1,"(3.541112,-76.384584)"
2019,Octubre,Sri Lanka,144,3,1,,4,"(4.697144,-74.140516)"
2019,Octubre,Sudáfrica,710,24,9,,33,"(4.697144,-74.140516)"
2019,Octubre,Suecia,752,4,3,,7,"(10.445761,-75.516429)"
2019,Octubre,Suecia,752,0,1,,1,"(10.886611,-74.776708)"
2019,Octubre,Suecia,752,9,13,,22,"(3.541112,-76.384584)"
2019,Octubre,Suecia,752,66,57,,123,"(4.697144,-74.140516)"
2019,Octubre,Suecia,752,17,11,,28,"(6.171601,-75.427454)"
2019,Octubre,Suiza,756,5,3,,8,"(10.445761,-75.516429)"
2019,Octubre,Suiza,756,5,2,,7,"(10.886611,-74.776708)"
2019,Octubre,Suiza,756,0,1,,1,"(12.586067,-81.702563)"
2019,Octubre,Suiza,756,33,19,,52,"(3.541112,-76.384584)"
2019,Octubre,Suiza,756,259,162,,421,"(4.697144,-74.140516)"
2019,Octubre,Suiza,756,1,0,,1,"(4.815061,-75.736532)"
2019,Octubre,Suiza,756,43,21,,64,"(6.171601,-75.427454)"
2019,Octubre,Suiza,756,0,1,,1,"(7.128456,-73.183637)"
2019,Octubre,Surinam,740,1,2,,3,"(10.886611,-74.776708)"
2019,Octubre,Surinam,740,2,66,,68,"(3.541112,-76.384584)"
2019,Octubre,Surinam,740,5,8,,13,"(4.697144,-74.140516)"
2019,Octubre,Surinam,740,1,1,,2,"(6.171601,-75.427454)"
2019,Octubre,Taiwán,158,1,3,,4,"(4.697144,-74.140516)"
2019,Octubre,Tailandia,764,2,0,,2,"(3.541112,-76.384584)"
2019,Octubre,Tailandia,764,37,32,,69,"(4.697144,-74.140516)"
2019,Octubre,Tailandia,764,3,1,,4,"(6.171601,-75.427454)"
2019,Octubre,Tanzania,834,0,3,,3,"(4.697144,-74.140516)"
2019,Octubre,Tanzania,834,1,1,,2,"(6.171601,-75.427454)"
2019,Octubre,Togo,768,1,0,,1,"(4.697144,-74.140516)"
2019,Octubre,Trinidad y Tobago,780,0,1,,1,"(10.445761,-75.516429)"
2019,Octubre,Trinidad y Tobago,780,1,1,,2,"(10.886611,-74.776708)"
2019,Octubre,Trinidad y Tobago,780,2,5,,7,"(11.117806,-74.232622)"
2019,Octubre,Trinidad y Tobago,780,5,2,,7,"(12.586067,-81.702563)"
2019,Octubre,Trinidad y Tobago,780,7,36,,43,"(3.541112,-76.384584)"
2019,Octubre,Trinidad y Tobago,780,12,15,,27,"(4.697144,-74.140516)"
2019,Octubre,Trinidad y Tobago,780,2,5,,7,"(4.815061,-75.736532)"
2019,Octubre,Trinidad y Tobago,780,6,8,,14,"(6.171601,-75.427454)"
2019,Octubre,Trinidad y Tobago,780,2,9,,11,"(7.128456,-73.183637)"
2019,Octubre,Túnez,788,2,2,,4,"(4.697144,-74.140516)"
